customerID,gender,customersatisfaction
5419-KLXBN,Female,2
3424-NMNBO,Male,4
9885-MFVSU,Female,4
4514-GFCFI,Female,1
0607-MVMGC,Male,5
3365-SAIGS,Female,3
9828-AOQLM,Female,2
8022-BECSI,Male,4
8000-REIQB,Female,2
9993-LHIEB,Male,3
0266-CLZKZ,Female,1
7615-ESMYF,Female,1
3858-VOBET,Male,4
7020-OZKXZ,Female,3
3977-QCRSL,Female,1
0017-DINOC,Male,5
1447-PJGGA,Female,3
8565-CLBZW,Male,2
9139-WQQDY,Female,4
0224-HJAPT,Male,1
8086-OVPWV,Male,5
9430-FRQOC,Female,3
7639-OPLNG,Male,2
3074-GQWYX,Male,4
1492-QGCLU,Male,1
6845-RGTYS,Female,5
7328-OWMOM,Female,3
4418-LZMSV,Male,2
5155-AZQPB,Female,4
8861-HGGKB,Female,1
1087-GRUYI,Male,5
7065-YUNRY,Female,3
7694-VLBWQ,Male,2
2546-KZAAT,Male,4
0181-RITDD,Male,1
5989-PGKJB,Female,5
4795-KTRTH,Female,3
8272-ONJLV,Male,2
1488-PBLJN,Female,4
0308-GIQJT,Male,1
3778-FOAQW,Female,5
4452-ROHMO,Female,3
6481-OGDOO,Male,2
3090-LETTY,Male,4
5349-AZPEW,Female,1
3753-TSEMP,Female,5
8305-VHZBZ,Male,3
9720-JJJOR,Male,2
8100-HZZLJ,Female,4
8775-ERLNB,Male,1
8309-IEYJD,Female,5
9172-JITSM,Female,3
6298-QDFNH,Male,2
7398-HPYZQ,Male,4
3546-GHEAE,Male,2
7361-YPXFS,Female,4
6557-BZXLQ,Male,1
2550-QHZGP,Male,5
7519-JTWQH,Female,3
2538-OIMXF,Female,2
8543-MSDMF,Male,4
9961-JBNMK,Male,1
1170-SASML,Female,5
4872-JCVCA,Female,3
5346-BZCHP,Female,2
2038-LLMLM,Female,4
6173-ITPWD,Male,1
9734-UYXQI,Female,5
1216-BGTSP,Male,3
4138-NAXED,Male,2
2189-UXTKY,Female,4
0744-BIKKF,Male,4
7483-IQWIB,Male,1
5248-KWLAR,Male,5
4958-GZWIY,Male,3
7996-MHXLW,Female,2
7833-PKIHD,Male,4
7061-OVMIM,Female,2
5153-RTHKF,Female,3
1852-QSWCD,Male,1
4832-VRBMR,Male,1
9079-LWTFD,Male,4
6356-ELRKD,Female,3
8624-GIOUT,Female,1
3392-EHMNK,Female,5
5986-WWXDV,Male,3
3061-BCKYI,Male,2
6179-GJPSO,Female,4
7901-TBKJX,Male,1
7228-PAQPD,Female,5
3177-LASXD,Female,3
7746-QYVCO,Male,2
5804-HYIEZ,Male,4
9919-FZDED,Male,1
5934-TSSAU,Female,5
3486-KHMLI,Male,3
4897-QSUYC,Female,2
1084-UQCHV,Male,4
8290-YWKHZ,Female,1
2955-BJZHG,Male,5
3806-DXQOM,Female,3
6784-XYJAE,Female,2
3933-DQPWX,Female,4
6661-EIPZC,Female,1
8957-THMOA,Female,5
2251-PYLPB,Male,3
5555-RNPGT,Male,2
1057-FOGLZ,Female,4
9300-RENDD,Male,1
0761-AETCS,Female,5
8087-LGYHQ,Male,3
4137-BTIKL,Male,2
2190-BCXEC,Female,4
6227-FBDXH,Male,1
2153-MREFK,Female,5
2911-WDXMV,Male,3
7206-PQBBZ,Male,2
3106-ULWFW,Female,4
0925-VYDLG,Female,1
4547-FZJWE,Male,5
7422-WNBTY,Male,3
0842-IWYCP,Female,2
3521-HTQTV,Male,4
3744-ZBHON,Female,2
3373-DIUUN,Male,4
8383-SGHJU,Female,1
7607-QKKTJ,Male,5
7707-PYBBH,Male,3
8984-HPEMB,Female,2
4349-GFQHK,Male,4
4139-DETXS,Female,1
9779-DPNEJ,Female,5
9805-FILKB,Male,3
5793-YOLJN,Female,2
0673-IGUQO,Male,4
4123-FCVCB,Female,1
8819-IMISP,Male,5
7802-EFKNY,Male,3
8311-UEUAB,Female,2
5858-EAFCZ,Male,4
8035-BUYVG,Male,4
1163-ONYEY,Male,1
9787-XVQIU,Male,5
8945-MUQUF,Male,3
5656-MJEFC,Male,2
6082-OQFBA,Male,4
8051-HJRLT,Female,2
8974-OVACP,Female,3
4010-YLMVT,Female,1
1379-FRVEB,Male,1
8612-GXIDD,Male,4
6288-CHQJB,Female,3
8160-HOWOX,Female,1
3023-GFLBR,Female,5
6648-INWPS,Male,3
4223-BKEOR,Female,2
4079-VTGLK,Male,4
1763-WQFUK,Male,1
1391-UBDAR,Male,5
8894-JVDCV,Female,3
2023-VQFDL,Male,2
1345-GKDZZ,Male,4
2014-MKGMH,Female,1
5628-FCGYG,Male,5
2560-WBWXF,Male,3
0248-IPDFW,Female,2
7978-DKUQH,Female,4
4335-UPJSI,Female,1
0524-IAVZO,Female,5
2737-YNGYW,Female,3
1784-EZDKJ,Male,2
9297-FVVDH,Female,4
8007-YYPWD,Female,1
7101-HRBLJ,Female,5
5159-YFPKQ,Female,3
6635-CPNUN,Male,2
4021-RQSNY,Male,4
5453-YBTWV,Male,1
5039-LZRQT,Female,5
2931-VUVJN,Female,3
9061-TIHDA,Male,2
8699-ASUFO,Male,4
6418-PIQSP,Female,1
8220-OCUFY,Female,5
3995-WFCSM,Female,3
1895-QTKDO,Female,2
2038-OEQZH,Male,4
1178-PZGAB,Female,1
7927-AUXBZ,Female,5
2626-VEEWG,Male,3
2878-RMWXY,Male,2
1657-DYMBM,Male,4
7311-MQJCH,Female,2
7375-WMVMT,Male,4
1136-XGEQU,Female,1
2530-FMFXO,Male,5
6844-DZKRF,Male,3
4695-WJZUE,Female,2
7619-ODSGN,Male,4
5970-GHJAW,Male,1
8879-XUAHX,Male,5
3689-MOZGR,Female,3
4195-PNGZS,Male,2
5003-XZWWO,Male,4
3988-RQIXO,Female,1
7622-FWGEW,Male,5
6922-NCEDI,Male,3
2514-GINMM,Male,2
9891-NQDBD,Female,4
6131-IUNXN,Female,4
8548-AWOFC,Male,1
9798-DRYDS,Female,5
8532-UEFWH,Male,3
6296-DDOOR,Female,2
7951-VRDVK,Female,4
5931-FLJJF,Male,2
4815-YOSUK,Male,3
2659-VXMWZ,Male,1
0380-NEAVX,Male,1
3207-OYBWH,Male,4
4285-GYRQC,Female,3
7216-EWTRS,Female,3
4365-MSDYN,Male,2
7036-TYDEC,Female,4
5802-ADBRC,Female,1
8076-FEZKJ,Male,5
5197-YPYBZ,Female,3
8337-MSSXB,Female,2
4312-GVYNH,Female,4
8495-LJDFO,Female,1
0839-JTCUD,Female,5
5494-WOZRZ,Female,3
1302-UHBDD,Male,2
2234-EOFPT,Male,4
8619-IJNDK,Female,2
8378-LKJAF,Male,4
8182-BJDSI,Female,1
2528-HFYZX,Male,5
1153-GNOLC,Male,3
3298-QEICA,Female,2
0788-DXBFY,Male,4
3597-YASZG,Female,1
3496-LFSZU,Male,5
5242-UOWHD,Male,3
2482-CZGBB,Male,2
6479-SZPLM,Male,4
8097-VBQTZ,Male,1
4500-HKANN,Male,5
9917-KWRBE,Female,3
3420-ZDBMA,Male,2
2212-LYASK,Male,4
1393-IMKZG,Female,4
8069-RHUXK,Female,1
3398-GCPMU,Female,5
2908-WGAXL,Female,3
3378-AJRAO,Male,2
1013-QCWAM,Female,4
0866-QLSIR,Female,2
6050-FFXES,Female,3
7181-BQYBV,Female,1
0362-RAOQO,Female,1
9554-DFKIC,Male,4
5527-ACHSO,Female,3
0829-DDVLK,Female,3
1399-UBQIU,Male,2
1813-JLKWR,Female,4
0336-PIKEI,Male,1
7322-OCWHC,Male,5
9537-VHDTA,Female,3
4957-TIALW,Female,2
2054-PJOCK,Female,4
9150-HEPMB,Male,1
9030-QGZNL,Female,5
6204-IEUXJ,Female,3
3126-WQMGH,Female,2
4529-CKBCL,Female,4
2506-CLAKW,Female,2
7176-WRTNX,Male,4
1583-IHQZE,Male,1
5732-IKGQH,Male,5
9239-GZHZE,Female,3
7205-BAIAD,Female,2
0151-ONTOV,Female,4
4140-MUHUG,Female,1
0093-EXYQL,Female,5
8064-RAVOH,Male,3
0219-QAERP,Male,2
0320-JDNQG,Male,4
7180-PISOG,Male,1
9168-INPSZ,Female,5
3571-RFHAR,Male,3
0015-UOCOJ,Female,2
5334-AFQJB,Male,4
2754-SDJRD,Female,4
9578-VRMNM,Female,1
1587-FKLZB,Male,5
6140-QNRQQ,Male,3
8963-JLGJT,Male,2
4307-KTUMW,Male,4
1465-LNTLJ,Male,2
5440-FLBQG,Male,3
2135-DQWAQ,Female,1
4056-QHXHZ,Female,1
7470-MCQTK,Female,4
7488-MXJIV,Female,3
7401-JIXNM,Female,3
9339-FIIJL,Male,2
2027-FECZV,Male,4
2672-DZUOY,Male,1
4706-DGAHW,Male,5
3870-MQAMG,Female,3
6670-MFRPK,Male,2
6177-PEVRA,Female,4
4800-CZMPC,Female,1
4813-HQMGZ,Female,5
7579-KKLOE,Male,3
7377-DMMRI,Male,2
8402-EIVQS,Male,4
4947-DSMXK,Male,2
7245-NIIWQ,Female,4
0002-ORFBO,Female,1
3324-OIRTO,Male,5
5414-OFQCB,Male,3
4967-WPNCF,Male,2
8552-OBVRU,Female,4
8499-BRXTD,Male,1
9154-QDGTH,Male,5
8197-BFWVU,Female,3
2577-GVSIL,Male,2
9367-OIUXP,Male,4
6770-UAYGJ,Female,1
6463-HHXJR,Female,5
7928-VJYAB,Male,3
1187-WILMM,Male,2
9776-OJUZI,Female,4
1306-RPWXZ,Female,4
8949-JTMAY,Female,1
2774-LVQUS,Female,5
3097-PYWXL,Female,3
2266-SJNAT,Female,2
0869-PAPRP,Female,4
4238-JSSWH,Female,2
2972-YDYUW,Female,3
1104-FEJAM,Male,1
2809-ILCYT,Female,1
5499-ECUTN,Female,4
4981-FLTMF,Female,3
9121-PHQSR,Male,2
3113-IWHLC,Male,4
3211-ILJTT,Male,1
4612-THJBS,Female,5
4277-BWBML,Male,3
4094-NSEDU,Female,2
0234-TEVTT,Female,4
4304-TSPVK,Female,1
1552-AAGRX,Female,5
2637-FKFSY,Female,3
9796-MVYXX,Female,2
7874-ECPQJ,Female,4
0020-INWCK,Female,2
7089-RKVSZ,Male,4
2683-JXWQQ,Male,1
9548-ZMVTX,Male,5
8739-XNIKG,Female,3
9755-JHNMN,Female,2
3981-QSVQI,Male,4
2789-HQBOU,Male,1
9424-CMPOG,Male,5
5067-WJEUN,Male,3
3450-WXOAT,Male,2
9251-WNSOD,Female,4
6974-DAFLI,Female,1
2616-UUTFK,Male,5
7064-JHXCE,Male,3
5103-MHMHY,Female,2
7989-AWGEH,Male,4
4373-VVHQL,Male,4
4559-UWIHT,Male,1
7268-IGMFD,Male,5
1846-XWOQN,Female,3
0235-KGSLC,Female,2
6650-BWFRT,Female,4
9570-KYEUA,Male,2
6993-YGFJV,Male,3
2712-SYWAY,Female,1
0730-BGQGF,Male,1
5498-IBWPI,Female,4
9101-NTIXF,Male,3
0013-SMEOE,Female,3
9314-QDMDW,Male,2
9308-ANMVE,Male,4
2884-GBPFB,Female,4
3757-NJYBX,Male,1
3413-DHLPB,Male,5
7649-PHJVR,Male,3
6114-TCFID,Female,2
3787-TRIAL,Male,4
2573-GYRUU,Male,2
5156-UMKOW,Female,3
1247-QBVSH,Female,1
6734-GMPVK,Male,1
9822-OAOVB,Female,4
6161-ERDGD,Male,3
1226-JZNKR,Female,3
7318-EIVKO,Male,2
3771-PZOBW,Male,4
5136-KCKGI,Female,1
8231-BSWXX,Male,5
6486-LHTMA,Female,3
4083-BFNYK,Female,2
3722-WPXTK,Male,4
7389-KBFIT,Female,1
7176-WIONM,Female,5
5141-ZUVBH,Female,3
1089-HDMKP,Male,2
7623-HKYRK,Male,4
0310-SUCIN,Female,2
5197-PYEPU,Female,4
2929-ERCFZ,Female,1
7548-SEPYI,Female,5
8835-VSDSE,Female,3
6619-RPLQZ,Female,2
3275-RHRNE,Male,4
3503-TYDAY,Female,1
6901-GOGZG,Male,5
1623-NLDOT,Female,3
7021-XSNYE,Male,2
9621-OUPYD,Female,4
9898-KZQDZ,Female,1
8982-NHAVY,Male,5
4307-KWMXE,Male,3
0141-YEAYS,Female,2
2450-ZKEED,Female,4
3694-DELSO,Male,4
3893-JRNFS,Male,1
9603-OAIHC,Male,5
1133-KXCGE,Female,3
5236-PERKL,Female,2
0142-GVYSN,Male,4
1049-FYSYG,Female,2
7854-FOKSF,Male,3
2519-FAKOD,Male,1
8406-LNMHF,Male,1
1821-BUCWY,Male,4
8263-JQAIK,Male,3
0023-UYUPN,Female,3
8314-DPQHL,Male,2
1465-WCZVT,Female,4
9481-SFCQY,Female,1
6360-SVNWV,Female,5
0567-GGCAC,Female,3
7089-IVVAZ,Female,2
8884-MRNSU,Male,4
2171-UDMFD,Male,1
9050-IKDZA,Female,5
2205-YMZZJ,Male,3
9802-CAQUT,Female,2
1254-IZEYF,Female,4
0187-WZNAB,Female,2
9492-TOKRI,Female,4
1475-VWVDO,Male,1
9221-OTIVJ,Female,5
1357-MVDOZ,Male,3
7602-MVRMB,Female,2
3325-FUYCG,Male,4
5908-QMGOE,Male,1
1197-BVMVG,Female,5
5406-KGRMX,Female,3
8481-YYXWG,Female,2
5968-HYJRZ,Male,4
5198-EFNBM,Male,1
7516-GMHUV,Male,5
7140-ADSMJ,Male,3
2230-XTUWL,Female,2
7706-YLMQA,Female,4
2585-KTFRE,Male,4
7994-UYIVZ,Male,1
2609-IAICY,Female,5
1740-CSDJP,Male,3
7717-BICXI,Male,2
6559-RAKOZ,Male,4
2636-OHFMN,Male,2
4716-MRVEN,Female,3
2143-LJULT,Female,1
1323-OOEPC,Female,1
3200-MNQTF,Male,4
6164-HXUGH,Female,3
5630-IXDXV,Female,3
0320-DWVTU,Female,2
9135-MGVPY,Male,4
1212-GLHMD,Male,1
7878-JGDKK,Male,5
1088-AUUZZ,Male,3
0397-GZBBC,Male,2
6614-YWYSC,Male,4
9588-OZDMQ,Female,1
7641-EUYET,Male,5
6476-EPYZR,Male,3
9921-ZVRHG,Female,2
1174-FGIFN,Female,4
6620-HVDUJ,Male,2
4701-MLJPN,Male,4
1032-MAELW,Female,1
7641-TQFHN,Male,5
1552-TKMXS,Female,3
9206-GVPEQ,Male,2
8622-ZLFKO,Female,4
1596-BBVTG,Male,1
6188-UXBBR,Female,5
2333-KWEWW,Male,3
5702-SKUOB,Female,2
1134-YWTYF,Male,4
6061-GWWAV,Male,1
0679-TDGAK,Male,5
6585-WCEWR,Male,3
9067-YGSCA,Female,2
9067-SQTNS,Male,4
8433-WXGNA,Male,4
1776-SPBWV,Female,1
8735-SDUFN,Female,5
9668-PUGNU,Male,3
9405-GPBBG,Female,2
1926-QUZNN,Female,4
3707-GNWHM,Male,2
7016-NVRIC,Male,3
5829-NVSQN,Female,1
9565-AXSMR,Male,1
8922-LIEGH,Female,4
8869-LIHMK,Female,3
8245-UMPYT,Female,3
5186-SAMNZ,Male,2
0447-RXSGD,Male,4
4927-WWOOZ,Male,1
5788-YPOEG,Female,5
5373-SFODM,Male,3
0661-KBKPA,Male,2
9081-WWXKP,Female,4
0784-ZQJZX,Male,1
3133-PZNSR,Male,5
5766-ZJYBB,Male,3
8931-GJJIQ,Female,2
4277-PVRAN,Female,4
0022-TCJCI,Male,2
0722-SVSFK,Female,4
3612-YVGSJ,Female,1
9825-YCXWZ,Female,5
5397-NSKQG,Male,3
8565-HBFNN,Male,2
2000-DHJUY,Female,4
0203-HHYIJ,Male,1
8670-ERCJH,Male,5
7758-UJWYS,Male,3
2050-ONYDQ,Female,2
7055-JCGNI,Female,4
0739-UUAJR,Female,1
4826-DXMUP,Male,5
0952-KMEEH,Male,3
7285-KLOTR,Female,2
0654-PQKDW,Female,4
7175-NTIXE,Female,4
7963-SHNDT,Female,1
9796-BPKIW,Male,5
0188-GWFLE,Male,3
8129-GMVGI,Female,2
2882-DDZPG,Female,4
3547-LQRIK,Female,2
9137-NOQKA,Male,3
5843-TTHGI,Female,1
1849-RJYIG,Female,1
8868-GAGIO,Male,4
4061-UKJWL,Male,3
5380-XPJNZ,Female,3
8263-QMNTJ,Male,2
8178-EYZUO,Male,4
3230-JCNZS,Female,1
0277-ORXQS,Male,5
5130-IEKQT,Male,3
3230-WYKIR,Male,2
7996-BPXHY,Female,4
3227-WLKLI,Female,1
0407-BDJKB,Male,5
2266-FUBDZ,Male,3
8237-ULIXL,Female,2
9600-UDOPK,Male,4
8216-AZUUZ,Female,2
9153-BTBVV,Female,4
4074-SJFFA,Female,1
3269-ATYWD,Male,5
5186-PEIZU,Female,3
1074-AMIOH,Female,2
4910-GMJOT,Female,4
0354-WYROK,Female,1
4361-FEBGN,Male,5
7748-UMTRK,Female,3
0380-ZCSBI,Male,2
7145-FEJWU,Female,4
6463-MVYRY,Female,1
3969-JQABI,Female,5
9624-EGDEQ,Female,3
1051-EQPZR,Female,2
5849-ASHZJ,Male,4
5780-INQIK,Female,4
7576-OYWBN,Male,1
4526-ZJJTM,Female,5
8384-FZBJK,Female,3
3750-RNQKR,Female,2
0962-CQPWQ,Female,4
3096-YXENJ,Female,2
1265-BCFEO,Female,3
5837-LXSDN,Female,1
5945-AZYHT,Male,1
8325-QRPZR,Female,4
6384-VMJHP,Female,3
2262-SLNVK,Female,3
7730-CLDSV,Female,2
1135-HIORI,Female,4
0164-APGRB,Female,1
6481-ESCNL,Female,5
1790-NESIO,Female,3
1550-EENBN,Female,2
5539-TMZLF,Male,4
4323-SADQS,Male,1
4446-BZKHU,Male,5
5202-IVJNU,Female,3
5976-JCJRH,Male,2
8198-RKSZG,Female,4
0137-OCGAB,Female,2
3351-NQLDI,Female,4
9297-EONCV,Female,1
7593-JNWRU,Male,5
4588-YBNIB,Female,3
1069-QJOEE,Male,2
3336-JORSO,Female,4
7799-DSEWS,Male,1
8766-PAFNE,Male,5
5315-CKEQK,Male,3
3130-ICDUP,Female,2
0820-FNRNX,Male,4
0880-FVFWF,Male,1
4611-ANLQC,Female,5
4213-HKBJO,Female,3
2792-LSHWX,Female,2
5028-GZLDO,Male,4
0014-BMAQU,Male,4
6861-XWTWQ,Male,1
9018-PCIOK,Female,5
4837-QUSFT,Female,3
6877-TJMBR,Male,2
9953-ZMKSM,Male,4
0907-HQNTS,Female,2
7665-NKLAV,Female,3
6769-DCQLI,Male,1
2433-KMEAS,Male,1
4391-LNRXK,Male,4
8250-ZNGGW,Female,3
2195-ZRVAX,Female,3
3550-SAHFP,Female,2
2011-TRQYE,Male,4
8562-GHPPI,Female,1
5893-PYOLZ,Male,5
4986-MXSFP,Female,3
6131-FOYAS,Male,2
3027-YNWZU,Female,4
5609-IMCGG,Female,1
4873-ILOLJ,Male,5
4727-MCYZG,Male,3
9481-WHGWY,Female,2
2725-KXXWT,Male,4
9565-DJPIB,Female,2
4328-VUFWD,Female,4
3301-LSLWQ,Female,1
7473-ZBDSN,Female,5
3166-PNEOF,Female,3
5639-NTUPK,Male,2
8780-YRMTT,Female,4
8348-HFYIV,Male,1
5140-FOMCQ,Female,5
6242-SGYTS,Male,3
8166-ORCHU,Male,2
8414-OOEEL,Male,4
8454-AATJP,Female,1
6849-WLEYG,Male,5
4659-NZRUF,Female,3
4531-AUZNK,Female,2
4191-XOVOM,Male,4
2150-OEGBV,Male,4
8429-XIBUM,Male,1
1855-CFULU,Female,5
4878-BUNFV,Male,3
1872-EBWSC,Female,2
2608-BHKFN,Female,4
7026-YMSBE,Male,2
7341-LXCAF,Male,3
6997-UVGOX,Male,1
9674-EHPPG,Male,1
9462-MJUAW,Male,4
8128-YVJRG,Female,3
5440-VHLUL,Male,3
5781-BKHOP,Female,2
4283-FUTGF,Male,4
5213-TWWJU,Male,1
1569-TTNYJ,Male,5
8628-MFKAX,Female,3
2397-BRLOM,Male,2
7629-WIXZF,Female,4
5445-GLVOT,Female,1
3976-HXHCE,Male,5
2466-NEJOJ,Male,3
0254-KCJGT,Male,2
5472-CVMDX,Female,4
6461-SZMCV,Female,2
8150-QUDFX,Male,4
9508-ILZDG,Female,1
2346-DJQTB,Female,5
1697-LYYYX,Female,3
1942-OQFRW,Male,2
4749-VFKVB,Female,4
9640-ZSLDC,Female,1
4231-LZUYM,Female,5
7598-UAASY,Male,3
7938-OUHIO,Male,2
8510-AWCXC,Female,4
6128-AQBMT,Male,1
3594-BDSOA,Female,5
0431-APWVY,Female,3
5133-VRSAB,Male,2
5996-DAOQL,Male,4
6838-YAUVY,Female,4
0484-JPBRU,Male,1
7883-ROJOC,Female,5
0244-LGNFY,Female,3
7274-CGTOD,Male,2
4295-YURET,Female,4
3426-NIYYL,Male,2
8225-BTJAU,Male,3
4635-EJYPD,Male,1
1866-ZSLJM,Male,1
4636-TVXVG,Male,4
4236-UJPWO,Female,3
9392-XBGTD,Male,3
3387-VATUS,Male,2
6402-SSEJG,Female,4
1143-NMNQJ,Female,1
1169-SAOCL,Male,5
1110-KYLGQ,Female,3
9929-PLVPA,Female,2
3518-PZXZQ,Female,4
2371-JUNGC,Male,1
7693-QPEFS,Male,5
0924-BJCRC,Female,3
5074-FBGHB,Male,2
2351-BKRZW,Female,4
4455-BFSPD,Female,2
0415-MOSGF,Female,4
1724-BQUHA,Male,1
3948-KXDUF,Male,5
2323-ARSVR,Male,3
0815-MFZGM,Female,2
4826-XTSOH,Male,4
5480-XTFFL,Female,1
8295-FHIVV,Male,5
2495-INZWQ,Male,3
9086-YJYXS,Male,2
1179-INLAT,Male,4
7909-FIOIY,Female,1
4139-SUGLD,Male,5
6857-VWJDT,Female,3
6351-SCJKT,Male,2
5468-BPMMO,Male,4
5624-BQSSA,Female,4
0197-PNKNK,Female,1
2439-QKJUL,Male,5
1194-SPVSP,Male,3
9534-NSXEM,Male,2
2408-WITXK,Female,4
8929-KSWIH,Male,2
2250-IVBWA,Male,3
1810-MVMAI,Male,1
9506-UXUSK,Male,1
1229-RCALF,Female,4
3572-UOLYZ,Female,3
1429-UYJSV,Female,3
5577-OTWWW,Female,2
6100-QQHEB,Male,4
6366-XIVKZ,Female,1
3470-OBUET,Female,5
2770-NSVDG,Male,3
9375-MHRRS,Male,2
2634-HCZGT,Male,4
7503-QQRVF,Male,1
4860-YZGZM,Male,5
6599-GZWCM,Female,3
2691-NZETQ,Male,2
4404-HIBDJ,Female,4
5533-NHFRF,Male,2
7037-MTYVW,Male,4
4760-THGOT,Female,1
7295-JOMMD,Female,5
4016-BJKTZ,Female,3
6584-VQMYT,Male,2
9838-BFCQT,Male,4
2790-XUYMV,Male,1
0581-MDMPW,Female,5
5013-SBUIH,Female,3
1023-BQXZE,Male,2
9163-GHAYE,Female,4
3904-UKFRE,Male,1
5353-WILCI,Female,5
0709-TVGUR,Female,3
0058-EVZWM,Female,2
6023-YEBUP,Male,4
7209-JCUDS,Male,4
7009-PCARS,Male,1
0519-DRGTI,Female,5
1017-FBQMM,Female,3
3001-CBHLQ,Male,2
1985-MBRYP,Female,4
6158-DWPZT,Male,2
9372-TXXPS,Female,3
3259-QMXUN,Male,1
1015-JPFYW,Male,1
6645-MXQJT,Male,4
4360-QRAVE,Male,3
8433-WPJTV,Female,3
5804-JMYIO,Female,2
3763-GCZHZ,Male,4
6484-LATFU,Male,1
7599-NTMDP,Female,5
0772-GYEQQ,Male,3
0536-ACXIP,Female,2
0936-NQLJU,Female,4
4831-EOBFE,Male,1
1575-KRZZE,Female,5
3251-YMVWZ,Male,3
4102-OQUPX,Male,2
9170-GYZJC,Female,4
4884-LEVMQ,Male,2
8857-CUPFQ,Male,4
7610-TVOPG,Male,1
3638-DIMPH,Female,5
1845-ZLLIG,Male,3
8559-WNQZS,Male,2
3999-QGRJH,Male,4
1699-UOTXU,Male,1
2454-RPBRZ,Female,5
0635-WKOLD,Male,3
5993-JSUWV,Female,2
4518-FZBSX,Male,4
5387-ASZNZ,Female,1
6988-CJEYV,Male,5
2002-MZHWP,Female,3
3097-FQTVJ,Female,2
5465-BUBFA,Female,4
7299-GNVPL,Female,4
9743-DQKQW,Male,1
1215-VFYVK,Female,5
9371-BITHB,Female,3
2265-CYWIV,Female,2
9093-FPDLG,Female,4
0541-FITGH,Female,2
6985-HAYWX,Female,3
7508-KBIMB,Male,1
6838-HVLXG,Female,1
2277-DJJDL,Male,4
1897-OKVMW,Female,3
5485-ITNPC,Male,3
0233-FTHAV,Female,2
4644-PIZRT,Male,4
8922-NPKBJ,Male,1
2740-TVLFN,Male,5
7771-CFQRQ,Female,3
9512-PHSMG,Female,2
6963-EZQEE,Male,4
2452-KDRRH,Male,1
2004-OCQXK,Female,5
5027-QPKTE,Male,3
4146-SVFUD,Male,2
1564-HJUVY,Male,4
3617-XLSGQ,Female,2
7517-LDMPS,Female,4
7244-KXYZN,Female,1
5226-NOZFC,Male,5
2672-HUYVI,Female,3
1400-WIVLL,Male,2
7508-MYBOG,Male,4
8148-NLEGT,Female,1
0148-DCDOS,Male,5
8347-GDTMP,Female,3
9992-RRAMN,Male,2
6746-WAUWT,Male,4
0310-MVLET,Female,1
0428-IKYCP,Male,5
4550-VBOFE,Male,3
2187-PKZAY,Male,2
4003-OCTMP,Female,4
6652-YFFJO,Female,4
7225-IILWY,Male,1
5248-RPYWW,Female,5
7923-IYJWY,Male,3
3170-GWYKC,Female,2
5696-QURRL,Male,4
7409-KIUTL,Female,2
9830-ECLEN,Male,3
1732-VHUBQ,Female,1
0495-RVCBF,Female,1
2668-TZSPS,Male,4
7854-EDSSA,Male,3
8869-TORSS,Female,3
7446-SFAOA,Female,2
9522-ZSINC,Male,4
8234-GSZYK,Male,1
6505-OZNPG,Female,5
6164-HAQTX,Male,3
0679-IDSTG,Female,2
7765-LWVVH,Female,4
1658-TJVOA,Female,1
0953-LGOVU,Male,5
2115-BFTIW,Male,3
4692-NNQRU,Female,2
7742-MYPGI,Female,4
0611-DFXKO,Male,2
7780-OTDSO,Male,4
9619-GSATL,Female,1
5622-UEJFI,Female,5
9747-DDZOS,Female,3
0674-DGMAQ,Male,2
6203-HBZPA,Male,4
0484-FFVBJ,Male,1
0301-FIDRB,Female,5
4139-JPIAM,Male,3
2181-TIDSV,Male,2
2761-XECQW,Male,4
1936-CZAKF,Male,1
9453-PATOS,Female,5
0564-JJHGS,Male,3
3348-CFRNX,Female,2
4402-FTBXC,Male,4
1428-GTBJJ,Male,4
2931-XIQBR,Female,1
0106-UGRDO,Female,5
5542-TBBWB,Male,3
1930-QPBVZ,Male,2
2606-PKWJB,Male,4
5322-ZSMZY,Male,2
8059-UDZFY,Female,3
7740-BTPUX,Male,1
5220-AGAAX,Male,1
0208-BPQEJ,Female,4
9435-JMLSX,Male,3
3352-ALMCK,Male,3
5312-IRCFR,Female,2
5294-IMHHT,Male,4
8802-UNOJF,Male,1
6313-GIDIT,Male,5
6176-YJWAS,Male,3
5310-NOOVA,Male,2
4526-EXKKN,Male,4
5311-IHLEI,Male,1
3987-KQDDU,Male,5
3404-JNXAX,Female,3
5131-PONJI,Male,2
2845-AFFTX,Male,4
3489-VSFRD,Female,2
3345-JHUEO,Male,4
5815-HGGHV,Male,1
5260-UMPWX,Female,5
2249-YPRNG,Female,3
7410-YTJIK,Female,2
4626-GYCZP,Male,4
5649-RXQTV,Male,1
2674-MIAHT,Female,5
2576-HXMPA,Female,3
7587-AOVVU,Male,2
5590-BYNII,Male,4
6898-MDLZW,Male,1
3237-AJGEH,Female,5
4707-YNOQA,Female,3
9357-UJRUN,Male,2
1591-NFNLQ,Male,4
8648-PFRMP,Female,4
7663-CUXZB,Male,1
0258-NOKBL,Male,5
1163-VIPRI,Female,3
2815-CPTUL,Male,2
9348-ROUAI,Female,4
9443-JUBUO,Male,2
0596-BQCEQ,Female,3
1481-ZUWZA,Male,1
3043-TYBNO,Male,1
4830-FAXFM,Male,4
5906-BFOZT,Male,3
2960-NKRSO,Male,3
8996-ZROXE,Male,2
5598-IKHQQ,Female,4
0397-ZXWQF,Male,1
5266-PFRQK,Male,5
